	Locustag	Gene	Description	FeatureType	pil	pcnB	pil-pcnB	WT	cluster
3504	DN756_14045		DinI family protein	CDS	0.4763107627024627	0.43537785063697276	0.6175058474262164	0.4497340468576496	2
3505	DN756_14065		MBL fold metallo-hydrolase	CDS	0.553473679791121	0.4264957458096701	0.5023801820745449	0.5092960015977704	2
3506	DN756_14010		hypothetical protein	CDS	0.4449477714577636	0.484302862918339	0.6671342266556104	0.3498630321547148	2
3507	DN756_06410		MFS transporter	CDS	0.5373630753595383	0.47311553113790544	0.5072080532719561	0.47973181063205456	2
3508	DN756_06415	mdtC	multidrug transporter subunit MdtC	CDS	0.5000875559522918	0.49645419482885356	0.5014269882126469	0.5020125937767821	2
3509	DN756_13955		baseplate J/gp47 family protein	CDS	0.48497675603980556	0.5656118344079125	0.4669521254794646	0.476273567804296	2
3510	DN756_06445		ABC transporter substrate-binding protein	CDS	0.5119793850737091	0.46533702177760006	0.5300878833100795	0.4902503456302092	2
3511	DN756_13875		nucleoid-associated protein	CDS	0.4828018349473697	0.4741247891578262	0.5073942652176301	0.5335345650487519	2
3512	DN756_13880		DUF1414 domain-containing protein	CDS	0.396988297900475	0.3519493073677391	0.5988334688927187	0.5999420412901281	2
3513	DN756_13885		DUF3413 domain-containing protein	CDS	0.4515133448861428	0.5064421558532182	0.4985654375768147	0.5395225172486418	2
3514	DN756_13895		hypothetical protein	CDS	0.5978555752035216	0.46517533892255214	0.43328091079566755	0.4883116500724017	2
3515	DN756_13900		hypothetical protein	CDS	0.5169643220775735	0.29572881882064855	0.5642556056781468	0.5717586613936045	2
3516	DN756_13905		hypothetical protein	CDS	0.5096434384256303	0.48923645451617914	0.5057710011412377	0.49508277252064586	2
3517	DN756_13910		citrate synthase	CDS	0.4280581925671171	0.4563291274039455	0.6682129097169065	0.4025188424739792	2
3518	DN756_06440		4-aminobutyrate--2-oxoglutarate transaminase	CDS	0.46853688698292245	0.4570620516974679	0.540936255785091	0.5281623174855055	2
3519	DN756_06435		PLP-dependent aminotransferase family protein	CDS	0.5896792271755549	0.5067336053761191	0.40482779475385244	0.48126283755853483	2
3520	DN756_06430		ABC transporter ATP-binding protein	CDS	0.5344824926904416	0.39581473962705943	0.5969119409263173	0.4487262992971906	2
3521	DN756_13930		6-phospho-beta-glucosidase	CDS	0.4191153163207778	0.5420371600485847	0.5649673351838262	0.45972815764001795	2
3522	DN756_13935		MurR/RpiR family transcriptional regulator	CDS	0.5461119310601674	0.4146905869986247	0.574001551431805	0.4475664138006246	2
3523	DN756_13945		phage tail protein	CDS	0.45714371722277364	0.5980458859359161	0.554271444530831	0.35516743360924286	2
3524	DN756_13950		DUF2313 domain-containing protein	CDS	0.479072151556486	0.5674712172267374	0.5014294539902653	0.44388601452768106	2
3525	DN756_06330		hypothetical protein	CDS	0.4868999919278919	0.42526727063010433	0.5324898333150749	0.5463796517143771	2
3526	DN756_05925		uracil-DNA glycosylase	CDS	0.5238810880693904	0.46783724691222817	0.5562994535711758	0.44408088668758244	2
3527	DN756_14075	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	CDS	0.5524018031850876	0.39291128119707286	0.505689345274588	0.5336208944763099	2
3528	DN756_14095		TetR/AcrR family transcriptional regulator	CDS	0.5425541812119932	0.4181700718798374	0.48696637907377704	0.5418786737685566	2
3529	DN756_06255		histidine--tRNA ligase	CDS	0.48668995926196235	0.5195525572036989	0.4875866554402407	0.5054278161056103	2
3530	DN756_14210		ABC transporter permease	CDS	0.5074693602317589	0.483235986974294	0.5710334057606234	0.42764316763438703	2
3531	DN756_14215		ABC transporter ATP-binding protein	CDS	0.47582875144656406	0.49418632166506987	0.572049925247486	0.4495839874820918	2
3532	DN756_14220		ABC transporter permease	CDS	0.48406187432489234	0.4916843744491265	0.5461111396042174	0.4750717850470876	2
3533	DN756_14225		ABC transporter substrate-binding protein	CDS	0.5095244934950576	0.4492034357460102	0.5738137882085161	0.4575355727201738	2
3534	DN756_06250		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	CDS	0.4663452425273579	0.5734562525205273	0.4770571180599775	0.475485591080867	2
3535	DN756_14200		arginine decarboxylase	CDS	0.49225315742739684	0.5137144062428427	0.47059613243651743	0.5218463547416173	2
3536	DN756_14235		aspartate aminotransferase family protein	CDS	0.47073214625742366	0.5211096696250755	0.5009857326703738	0.5058352047493857	2
3537	DN756_14245	urtE	urea ABC transporter ATP-binding subunit UrtE	CDS	0.5779876167957573	0.440034415266294	0.5522288714077905	0.40907615647418205	2
3538	DN756_14250	urtD	urea ABC transporter ATP-binding protein UrtD	CDS	0.522793221857625	0.4762171647344768	0.5202571940236509	0.47878691634026277	2
3539	DN756_14260	urtB	urea ABC transporter permease subunit UrtB	CDS	0.5861824213772484	0.4016249451233321	0.4763353583073289	0.5178727630887873	2
3540	DN756_14265	urtA	urea ABC transporter substrate-binding protein	CDS	0.4529392646834166	0.5721974969185094	0.5412522354286601	0.4177105034251793	2
3541	DN756_14270		DUF1456 family protein	CDS	0.43954575297124915	0.48320279649635955	0.5379768821856303	0.5328184144123248	2
3542	DN756_14275	phnE	phosphonate ABC transporter, permease protein PhnE	CDS	0.3534300118296867	0.6856513911612189	0.5704042375273268	0.282149609866152	2
3543	DN756_14240		2OG-Fe(II) oxygenase	CDS	0.5164786213375496	0.4884301427312714	0.5029499875673098	0.4916575427864573	2
3544	DN756_06260		hypothetical protein	CDS	0.4803507121860046	0.5271153665560465	0.48206293367851905	0.5089478476387758	2
3545	DN756_14190	yedA	drug/metabolite exporter YedA	CDS	0.6190771068739256	0.4332469223426776	0.489159338398207	0.43561884909062	2
3546	DN756_06275		AEC family transporter	CDS	0.5410526078920179	0.4723462253319055	0.46891990561694463	0.51406735066929	2
3547	DN756_14100	ompC	porin OmpC	CDS	0.36327527157246925	0.538849002480655	0.713296782084718	0.26245100544127864	2
3548	DN756_14105		MFS transporter	CDS	0.5117272526305118	0.476080170219215	0.5729681596016954	0.4280074514794314	2
3549	DN756_14110	rcsD	phosphotransferase RcsD	CDS	0.4758534257956932	0.5199178561063844	0.5138398050584987	0.4890987577143165	2
3550	DN756_06325		hypothetical protein	CDS	0.48312617250713114	0.46791004729206465	0.6554681398178457	0.3435270102415246	2
3551	DN756_14120	rcsC	two-component system sensor histidine kinase RcsC	CDS	0.5018894564882089	0.5199511448203419	0.46366366041542356	0.5126146608088347	2
3552	DN756_06320		DUF1240 domain-containing protein	CDS	0.4354923717721894	0.5777895926055548	0.5419938282903648	0.4274906676175455	2
3553	DN756_14130		bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase	CDS	0.46315284004204804	0.4826819787769675	0.5525494135667867	0.49718879682866585	2
3554	DN756_06315		DUF1240 domain-containing protein	CDS	0.42133524252971305	0.4644435021043663	0.5624074659304462	0.5389496164031973	2
3555	DN756_06305		DUF1240 domain-containing protein	CDS	0.44189263427361264	0.43172804158946304	0.6234932363130148	0.4791638364400813	2
3556	DN756_06280		primosomal protein N' (replication factor Y) - superfamily II helicase	CDS	0.5777256607167548	0.45493901431291117	0.5025272790135834	0.4546755855031036	2
3557	DN756_14155	cinA	nicotinamide mononucleotide deamidase-related protein YfaY	CDS	0.4840092604047966	0.4516894180275713	0.5663175446245359	0.49091358112681377	2
3558	DN756_14165	tyrP	tyrosine transporter TyrP	CDS	0.5296905198353282	0.4453706045471255	0.5611422370041639	0.45408409755448453	2
3559	DN756_14170		porin	CDS	0.43202075229895026	0.5515194334473783	0.5151578151115812	0.49375784514516197	2
3560	DN756_14175		catalase	CDS	0.5817339386481793	0.5016888951102696	0.450585765400387	0.4548256206135057	2
3561	DN756_14180	dinG	ATP-dependent DNA helicase DinG	CDS	0.460619880545841	0.5327960389983653	0.541696514616854	0.45882741039037783	2
3562	DN756_14090		nuclear transport factor 2 family protein	CDS	0.4740204425128628	0.49013051525652135	0.4891467390054492	0.5438861699056353	2
3563	DN756_13865		DEAD/DEAH box helicase	CDS	0.501685792594999	0.5123677285459524	0.49822305165467	0.4874058545533661	2
3564	DN756_05920	pcp	pyroglutamyl-peptidase I	CDS	0.4959666601068522	0.49304007480872386	0.5370501450021097	0.47170509690724693	2
3565	DN756_14775		succinate dehydrogenase membrane anchor subunit	CDS	0.5103956921548286	0.5113988677373481	0.44489337576578314	0.5291855248459442	2
3566	DN756_15345		phosphatidate cytidylyltransferase	CDS	0.4698514015424551	0.43812216624585615	0.4623105098559074	0.6111936030337688	2
3567	DN756_05440	accA	acetyl-CoA carboxylase carboxyl transferase subunit alpha	CDS	0.43557804513763676	0.5834231137408272	0.5022342349465079	0.466529752743304	2
3568	DN756_15355		type VI secretion protein	CDS	0.5126342148045655	0.4724557221625553	0.5227317561923268	0.49065595224724506	2
3569	DN756_15360		hypothetical protein	CDS	0.6084533798181443	0.41776082716533103	0.4842122629817138	0.46989239220500617	2
3570	DN756_15365		hypothetical protein	CDS	0.5626552991798828	0.42993725515809667	0.48395596958393355	0.5141591100388994	2
3571	DN756_15370		hypothetical protein	CDS	0.5497328367979054	0.45761613485238434	0.4998708063339822	0.48837532517921733	2
3572	DN756_05455		cytochrome c	CDS	0.49610268471718816	0.5016965132932785	0.4736738817458991	0.5270823356151652	2
3573	DN756_05410	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	CDS	0.47553061458156076	0.5731639245940109	0.4689015221612588	0.4748527273318841	2
3574	DN756_15385		AlpA family phage regulatory protein	CDS	0.4361698120758305	0.5255220295577874	0.5831352969216657	0.43992694503437696	2
3575	DN756_05390		phosphatidate cytidylyltransferase	CDS	0.4888313051341656	0.5143622934586926	0.46346571671451475	0.530730548978522	2
3576	DN756_15395		hypothetical protein	CDS	0.521174806661027	0.48785450244626977	0.5533984494232048	0.4290978460919329	2
3577	DN756_15400		hypothetical protein	CDS	0.385284232289028	0.45337497029836504	0.5809889793792049	0.555390855611002	2
3578	DN756_15405		DUF1983 domain-containing protein	CDS	0.6031184613006744	0.43945182926508275	0.5112144366121149	0.426368398445801	2
3579	DN756_05345		bifunctional uridylyltransferase/uridylyl-removing protein	CDS	0.5038396172545582	0.5366813824625744	0.45634352785490945	0.49986930130562696	2
3580	DN756_15380		hypothetical protein	CDS	0.4672646058639612	0.45910607017422944	0.636370614196779	0.40733014352339153	2
3581	DN756_05340	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	CDS	0.5637447984136568	0.4759231670145174	0.4655793227908214	0.48879938169974946	2
3582	DN756_05460		Rho-binding antiterminator	CDS	0.5734276971577343	0.46041288114395174	0.43407947036401795	0.5203610942582053	2
3583	DN756_15320		hypothetical protein	CDS	0.4591652079362826	0.48439414938279063	0.5528257151249639	0.49891216517652215	2
3584	DN756_15240		hypothetical protein	CDS	0.45908103420706153	0.5108071535919776	0.5874120827456831	0.42809777027568785	2
3585	DN756_15245		hypothetical protein	CDS	0.4943861857002249	0.5290386950038968	0.5455668005902125	0.4219682744841322	2
3586	DN756_15250		autotransporter outer membrane beta-barrel domain-containing protein	CDS	0.4874179588442674	0.5086461243469521	0.5641211716534612	0.4306624632763335	2
3587	DN756_05510	metN	D-methionine ABC transporter, ATP-binding protein	CDS	0.4969445624784265	0.5044096739548626	0.5003852732816616	0.4982284224396589	2
3588	DN756_15265		cupin domain-containing protein	CDS	0.4926135076983263	0.5604535087570924	0.5002311796212985	0.43930918894293447	2
3589	DN756_05495	rcsF	Rcs stress response system protein RcsF	CDS	0.5299510898836125	0.4516048702992419	0.5057079905612307	0.5093763949533764	2
3590	DN756_05470		YaeQ family protein	CDS	0.5060135183002182	0.5031157677308163	0.5213640944396323	0.4679789787877315	2
3591	DN756_15280	rluF	23S rRNA pseudouridine(2604) synthase RluF	CDS	0.4574600736235476	0.4586707368383899	0.5344050659162156	0.5429204930112257	2
3592	DN756_15290		hypothetical protein	CDS	0.5141921492216472	0.49694343391768	0.46152715162698504	0.5250203286311965	2
3593	DN756_05490	tsaA	tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	CDS	0.5082048678838487	0.46762931182532624	0.5396852456871745	0.481446232271586	2
3594	DN756_05485	proS	proline--tRNA ligase	CDS	0.4654603201028282	0.49001869947245086	0.4909725059685223	0.5497038866154123	2
3595	DN756_05480	nlpE	copper homeostasis/adhesion lipoprotein NlpE	CDS	0.5391848454057574	0.4693291625179506	0.5424142657259973	0.44135768264741454	2
3596	DN756_15310		aldo/keto reductase	CDS	0.5098700681215781	0.5226684230048435	0.45100126830113363	0.5132719447019252	2
3597	DN756_15315		LysR family transcriptional regulator	CDS	0.5124723197469812	0.4509904940080536	0.5009246846692581	0.5320283414410589	2
3598	DN756_15285		DUF4401 domain-containing protein	CDS	0.4885305667118175	0.5074640035988832	0.547981835440021	0.4511475129793014	2
3599	DN756_05335		DUF3461 family protein	CDS	0.562563453180363	0.4508661949904229	0.4582825394591648	0.5198260760942089	2
3600	DN756_05330		flavodoxin	CDS	0.49475843076730225	0.49435341530977406	0.5126263760181786	0.4980391496325439	2
3601	DN756_05325	truC	tRNA pseudouridine(65) synthase TruC	CDS	0.4663587212261707	0.47009711782242164	0.5164628843278929	0.5429404498313387	2
3602	DN756_15535		phage tail assembly protein	CDS	0.4765376187468961	0.5229087104071335	0.5064420369138068	0.4929450697045065	2
3603	DN756_15540		phage tail protein	CDS	0.4903732401804949	0.4300241582681543	0.5967228731230708	0.4674774019269758	2
3604	DN756_15545		hypothetical protein	CDS	0.4794224718623123	0.4558029982774524	0.5100909620192879	0.5497316897368683	2
3605	DN756_15550		hypothetical protein	CDS	0.5782788429730457	0.49089426380893625	0.4565617699259475	0.46493843868981644	2
3606	DN756_05290	rlmM	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	CDS	0.4892221547522922	0.5206957998461603	0.46364809569544324	0.5239923765476753	2
3607	DN756_05285		DUF423 domain-containing protein	CDS	0.48947949412806296	0.470338481248526	0.5425926119013817	0.49475730959229103	2
3608	DN756_15530		hypothetical protein	CDS	0.522988033375653	0.47829198386121186	0.5424525990853425	0.45107147201472375	2
3609	DN756_05280	gcvA	transcriptional regulator GcvA	CDS	0.4923612959908225	0.4242688764131171	0.5874657294280052	0.48214136045874634	2
3610	DN756_05270	csdA	cysteine desulfurase CsdA	CDS	0.5748537168357241	0.4074785155343587	0.5297785946794062	0.4720583695239201	2
3611	DN756_05265	csdE	cysteine desulfurase sulfur acceptor subunit CsdE	CDS	0.5499788652095358	0.4358271150966421	0.5184505351768953	0.48865838388813126	2
3612	DN756_05255		murein transglycosylase A	CDS	0.4879379385312608	0.46976774106978897	0.5254182419494928	0.5149470930287454	2
3613	DN756_05235		N-acetylmuramoyl-L-alanine amidase	CDS	0.5143181589579204	0.46251628397809824	0.5396060509679562	0.4799800289386986	2
3614	DN756_05230		N-acetylglutamate synthase	CDS	0.472485908487799	0.48359299426991553	0.563620706573662	0.47458042658217864	2
3615	DN756_15640		hypothetical protein	CDS	0.43204235054689516	0.49097765013109196	0.6005253729699525	0.4600539433859516	2
3616	DN756_15585		DUF4942 domain-containing protein	CDS	0.5726537883606815	0.4926863059766655	0.4641658892546829	0.4624693177191725	2
3617	DN756_15525		zinc ribbon domain-containing protein	CDS	0.5843238612978247	0.4356009741527894	0.5344205344744697	0.4280328360852281	2
3618	DN756_15520		hypothetical protein	CDS	0.4023983075783638	0.6349351021152972	0.5381805229778169	0.38117547513871997	2
3619	DN756_15515		phage tail protein	CDS	0.4947034141875839	0.5082186572254378	0.5229362386825045	0.4727790379360273	2
3620	DN756_08725	proQ	RNA chaperone ProQ	CDS	0.4803218541940921	0.5474328456619948	0.4697030784745112	0.4989861861269579	2
3621	DN756_15445		LexA family transcriptional regulator	CDS	0.5611246339148038	0.4527703306162731	0.5057500122103762	0.47366137490491306	2
3622	DN756_15450		hypothetical protein	CDS	0.5390404563094516	0.43580220818284815	0.5155206953057337	0.5037362747670098	2
3623	DN756_05320		YqcC family protein	CDS	0.5198660729099688	0.40533343344837497	0.5719185703706068	0.4882143205922581	2
3624	DN756_15460		VapC toxin family PIN domain ribonuclease	CDS	0.5329247874157484	0.4368256171974421	0.49862085601285916	0.5258819193193056	2
3625	DN756_15465		DUF2767 family protein	CDS	0.4692867732634405	0.49829141867435583	0.5114039926045684	0.5195589888199342	2
3626	DN756_05315		protein Syd	CDS	0.48469682649707485	0.46289469007522094	0.5238599010085406	0.5257074247137393	2
3627	DN756_05310	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	CDS	0.5226343436942292	0.47368459677965424	0.49360058194107964	0.5087580083619581	2
3628	DN756_05305		LOG family protein	CDS	0.4709797589193028	0.48501334360312814	0.528485226772489	0.513462255962851	2
3629	DN756_15485		tail fiber assembly protein	CDS	0.6218029536657981	0.47978563578823485	0.4396412534042637	0.43575497565592586	2
3630	DN756_05295		flap endonuclease Xni	CDS	0.4963206594741075	0.49264066393456213	0.547693167332651	0.45935081764859154	2
3631	DN756_15495		DUF2313 domain-containing protein	CDS	0.5013740116013328	0.49672932919013685	0.46111282349275856	0.5378280747819317	2
3632	DN756_15500		baseplate J/gp47 family protein	CDS	0.5179531407391172	0.5004026005366594	0.5198550446641587	0.45942628778930156	2
3633	DN756_15505		hypothetical protein	CDS	0.5157140865623427	0.5069158003358114	0.45841853564536955	0.5166505574059002	2
3634	DN756_15510		baseplate assembly protein	CDS	0.4958802516773333	0.4746220442888731	0.4995854405742703	0.5284421242082123	2
3635	DN756_15235		Hcp family type VI secretion system effector	CDS	0.39006512344241645	0.5826699531795563	0.5950487789648753	0.3927618563302667	2
3636	DN756_15225		DUF1240 domain-containing protein	CDS	0.37751685318714007	0.517188221643149	0.5843441559656949	0.4985371363720219	2
3637	DN756_05515		D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase	CDS	0.4887385318778198	0.4957228549727935	0.5441605903815018	0.4682763611279045	2
3638	DN756_05575	gloB	hydroxyacylglutathione hydrolase	CDS	0.5014560301559261	0.4675993113054119	0.4902427435656716	0.5381029513654115	2
3639	DN756_05895	pxpB	5-oxoprolinase subunit PxpB	CDS	0.43291526861828544	0.5357392506611648	0.5261921876286808	0.4986878855323383	2
3640	DN756_14890		IS200/IS605-like element IS1541B family transposase	CDS	0.5023884951395492	0.3004345723900621	0.6264992264212859	0.5146295628486086	2
3641	DN756_05890		type 2 GTP cyclohydrolase I	CDS	0.46073041643128976	0.49441261256150293	0.4790687667170422	0.5601578069360205	2
3642	DN756_05875		DUF1722 domain-containing protein	CDS	0.5505003519423435	0.41938228583121184	0.5307186068783358	0.48929093712786265	2
3643	DN756_05865		DUF2517 family protein	CDS	0.5546386545499655	0.46714475144581186	0.4725632324804998	0.5008350380945966	2
3644	DN756_14915		ROK family transcriptional regulator	CDS	0.29660780858318847	0.3466918618297033	0.8270891350574088	0.32825618577342913	2
3645	DN756_05900		biotin-dependent carboxyltransferase family protein	CDS	0.45097389476259814	0.5392171966459085	0.53059237663464	0.4736444773679782	2
3646	DN756_14920		HAD-IIA family hydrolase	CDS	0.5364447098515768	0.4487363232099066	0.5242890365522782	0.48578162959852206	2
3647	DN756_05850		potassium-transporting ATPase A chain	CDS	0.5043728389840973	0.5382153512302086	0.502304431412087	0.45124553535635653	2
3648	DN756_05845		potassium-transporting ATPase subunit B	CDS	0.4999341958195263	0.565077099681921	0.45049522746127935	0.4772920712728864	2
3649	DN756_05840	kdpC	potassium-transporting ATPase subunit KdpC	CDS	0.5570174619107472	0.4835352598401777	0.4572172256483268	0.4968677974957204	2
3650	DN756_14980	ybeY	rRNA maturation RNase YbeY	CDS	0.48233715645117725	0.5083070317757638	0.5117766699272743	0.497050771121075	2
3651	DN756_14985	corC	magnesium/cobalt transporter CorC	CDS	0.514769670313562	0.5315273199322513	0.4599869093000529	0.490818640603115	2
3652	DN756_14990		apolipoprotein N-acyltransferase	CDS	0.45532874269417867	0.5141509378722459	0.5652541979441839	0.4569597803615827	2
3653	DN756_14925		asparagine synthase B	CDS	0.48367230284035545	0.46423078814529517	0.45656543355252777	0.5848921983477793	2
3654	DN756_14875		beta-N-acetylhexosaminidase	CDS	0.5430203498130223	0.4711007541556543	0.4875906839976348	0.4954273952877812	2
3655	DN756_14870		ferric iron uptake transcriptional regulator	CDS	0.5279108924704544	0.5041978764186362	0.4760135515032395	0.4904137944748893	2
3656	DN756_14865	fldA	flavodoxin FldA	CDS	0.5332346188795719	0.4602636280945272	0.5611569455109898	0.4346505681422682	2
3657	DN756_14780		succinate dehydrogenase cytochrome b556 subunit	CDS	0.5087225280456099	0.4882772172921275	0.4709960146206965	0.5300466986443372	2
3658	DN756_14785		citrate synthase	CDS	0.527644628499694	0.44217733516114144	0.5409445122956194	0.48316600139337823	2
3659	DN756_05915		DUF979 domain-containing protein	CDS	0.47702544217393605	0.4784563736806968	0.557073456828145	0.4829030852051155	2
3660	DN756_14795		NAD(+) kinase	CDS	0.5335358716888514	0.46959559708131166	0.5147639645969271	0.47941371442160213	2
3661	DN756_14800	recN	DNA repair protein RecN	CDS	0.47770956138926507	0.49453488135390555	0.5051998954447654	0.5215380060208005	2
3662	DN756_05910		DUF969 domain-containing protein	CDS	0.49185914259300423	0.500183250477508	0.5412660629634434	0.46359718384981885	2
3663	DN756_14810		RnfH family protein	CDS	0.5340774375400077	0.49408132629260704	0.5227264232102219	0.44429947130002906	2
3664	DN756_14815		type II toxin-antitoxin system RatA family toxin	CDS	0.5062528342051703	0.46445143261047817	0.5334876446375209	0.4933395054365876	2
3665	DN756_14820	smpB	SsrA-binding protein SmpB	CDS	0.5471925841677473	0.4763150221844303	0.4943985783398094	0.47882598217812294	2
3666	DN756_14830		DUF4102 domain-containing protein	CDS	0.4079413213921527	0.4816316676892903	0.5520947766979989	0.544799203856287	2
3667	DN756_05905		LamB/YcsF family protein	CDS	0.5124948733037059	0.5174422078387658	0.4938731784471412	0.4750703632041047	2
3668	DN756_14845		hypothetical protein	CDS	0.4264738613101712	0.42515939437649225	0.6495827950522111	0.46411391636619187	2
3669	DN756_14850		esterase	CDS	0.56518376811488	0.4432241790511566	0.5582614062019406	0.4152876565819476	2
3670	DN756_14855		LexA regulated protein	CDS	0.5308342627423639	0.4493173379728478	0.5101264312350605	0.506063177331789	2
3671	DN756_14860		hypothetical protein	CDS	0.47413533776459205	0.47157338816988714	0.5136358047036973	0.5375802090657863	2
3672	DN756_14995		glutamate/aspartate ABC transporter substrate-binding protein	CDS	0.45961550844583204	0.4321664438206718	0.5841629378401554	0.5106264890166121	2
3673	DN756_14770		succinate dehydrogenase flavoprotein subunit	CDS	0.5073082544994005	0.5325538711388107	0.4723115916487665	0.485743213690163	2
3674	DN756_15000		amino acid ABC transporter permease	CDS	0.4794193026728854	0.43312342027245004	0.4885646669005048	0.5864007173363089	2
3675	DN756_15010		amino acid ABC transporter ATP-binding protein	CDS	0.529342378525243	0.4509940911867447	0.5390269276302853	0.47523777974960696	2
3676	DN756_15120		hypothetical protein	CDS	0.5612421088333346	0.39584829328501303	0.5703627838861346	0.45055268141840205	2
3677	DN756_05645		acid-shock protein	CDS	0.6242486177506935	0.3612436687394973	0.3705908864778097	0.585217113464369	2
3678	DN756_15135		ABC transporter ATP-binding protein/permease	CDS	0.43651028821241017	0.5752576482982028	0.5002911618927446	0.47775114828867493	2
3679	DN756_15150	iolE	myo-inosose-2 dehydratase	CDS	0.47134919698193467	0.44797887874376313	0.49514613724264556	0.5761728572899398	2
3680	DN756_05625	nrdF	class 1b ribonucleoside-diphosphate reductase subunit beta	CDS	0.42322100774990323	0.46303657719673325	0.6448013355429005	0.4367062450425708	2
3681	DN756_05620	proV	proline/glycine betaine ABC transporter ATP-binding protein ProV	CDS	0.39531465755714634	0.4911188662014865	0.5808469531261599	0.5149227105357651	2
3682	DN756_15115		acyltransferase	CDS	0.5941542671460677	0.44872146574449556	0.496177461027238	0.4465844602992746	2
3683	DN756_05615	proW	proline/glycine betaine ABC transporter permease ProW	CDS	0.44044584573587053	0.5129548931309579	0.49815862680081985	0.5428837049782788	2
3684	DN756_05605	puuE	allantoinase PuuE	CDS	0.5087885298359139	0.418968884211709	0.6123978728333527	0.4365411221397015	2
3685	DN756_05600		NCS1 family nucleobase:cation symporter-1	CDS	0.5603761042150838	0.4071888785132816	0.5682275249168648	0.44417712566798784	2
3686	DN756_05590		DNA polymerase III subunit epsilon	CDS	0.4897205615933144	0.5034622505231027	0.49249855528640274	0.5139501015582616	2
3687	DN756_05585		ribonuclease HI	CDS	0.5663737374238125	0.4334966596668053	0.46906684230525236	0.5208432903130111	2
3688	DN756_15200		MurR/RpiR family transcriptional regulator	CDS	0.5990712000968633	0.4576119558240995	0.506281180532461	0.41878916096289337	2
3689	DN756_05580		class I SAM-dependent methyltransferase	CDS	0.4954366628929433	0.48758092173212003	0.5222882159568245	0.49398621164663886	2
3690	DN756_05610	proX	proline/glycine betaine ABC transporter substrate-binding protein ProX	CDS	0.47060285756972803	0.5243222698489226	0.49141976085376543	0.5119821544059009	2
3691	DN756_05660		MbeD/MobD like protein	CDS	0.4614642594974841	0.43274447163133023	0.5251243397639718	0.5692340355832671	2
3692	DN756_15105		cold shock domain-containing protein	CDS	0.5223264197360293	0.5109793600501219	0.4836336772869959	0.4818440318633894	2
3693	DN756_05780		PTS N,N'-diacetylchitobiose transporter subunit IIA	CDS	0.5146995903973254	0.47664031897743314	0.5186108575443655	0.4888160353415322	2
3694	DN756_15020	leuS	leucine--tRNA ligase	CDS	0.5787364462474718	0.44061087101677454	0.5316366862749039	0.4339223662515288	2
3695	DN756_05825		EamA family transporter	CDS	0.5501761717230665	0.39477735968973665	0.5490320498198137	0.4899192021294987	2
3696	DN756_15030		DNA polymerase III subunit delta	CDS	0.5496213422721318	0.5397373156045173	0.4434241120498739	0.4582303646811182	2
3697	DN756_05820		hypothetical protein	CDS	0.6223268149988118	0.35180921218979366	0.39483676721629957	0.5770992469289947	2
3698	DN756_15040		ribosome silencing factor RsfS	CDS	0.5804603237380312	0.4484309974554513	0.48742952576893517	0.47369601063943945	2
3699	DN756_05815		alpha-D-glucose phosphate-specific phosphoglucomutase	CDS	0.4844071377105442	0.44773969808279707	0.5473213251201774	0.5150905306492215	2
3700	DN756_05810	seqA	replication initiation negative regulator SeqA	CDS	0.5590973068928068	0.43834627476599974	0.4895749910642905	0.5055482894327515	2
3701	DN756_15055	rodA	rod shape-determining protein RodA	CDS	0.6532597003868238	0.4749244304706361	0.3718856791053209	0.45760200050811983	2
3702	DN756_05800		hypothetical protein	CDS	0.5041962432550406	0.4475084162185209	0.5403398315259237	0.5035426815748903	2
3703	DN756_05795		hypothetical protein	CDS	0.6430170317132676	0.3618038925425569	0.3642221088064718	0.56830387621789	2
3704	DN756_05790		chitooligosaccharide deacetylase	CDS	0.49602883527488767	0.5305153701864588	0.5347940167120037	0.4318613160041125	2
3705	DN756_05785	chbR	transcriptional regulator ChbR	CDS	0.4912535160476933	0.5097989772615487	0.49080859852019293	0.5078207413768188	2
3706	DN756_15080	lipA	lipoyl synthase	CDS	0.4972591366190691	0.47042791050362315	0.5266764004393671	0.5040266870794489	2
3707	DN756_15090		twin-arginine translocase subunit TatA	CDS	0.5034384513776435	0.5064465253928793	0.5892621699170595	0.3779308636465116	2
3708	DN756_15095	crcB	fluoride efflux transporter CrcB	CDS	0.6210137202343495	0.44472557679682434	0.46768953363543736	0.44477817027288097	2
3709	DN756_05835	kdbD	two-component system sensor histidine kinase KdbD	CDS	0.544175367667374	0.509900702149042	0.4400822913288684	0.5002019792351141	2
3710	DN756_13860	rsuA	16S rRNA pseudouridine(516) synthase RsuA	CDS	0.47622152700744186	0.4643704037593146	0.5137822782214999	0.5418495694495261	2
